"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L17656","void testDebugBoolean()","org.apache.log4j.TestLogMF.testDebugBoolean()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","406","5","411","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17659","void testDebugFloat()","org.apache.log4j.TestLogMF.testDebugFloat()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","416","5","423","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.3","3","3","0.3","3","7","8","4","0","7","8","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17664","void testDebugDouble()","org.apache.log4j.TestLogMF.testDebugDouble()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","428","5","435","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.3","3","3","0.3","3","7","8","4","0","7","8","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17666","void testDebugTwoArg()","org.apache.log4j.TestLogMF.testDebugTwoArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","440","5","444","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17669","void testDebugThreeArg()","org.apache.log4j.TestLogMF.testDebugThreeArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","449","5","453","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17672","void testDebugFourArg()","org.apache.log4j.TestLogMF.testDebugFourArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","458","5","462","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17675","void testDebugArrayArg()","org.apache.log4j.TestLogMF.testDebugArrayArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","467","5","472","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17677","void testDebugDate()","org.apache.log4j.TestLogMF.testDebugDate()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","477","5","495","6","0","0","0","0","0","0","0","0","2","1","1","0","3","0.285714","6","3","0.285714","6","15","19","9","0","15","19","9","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17678","void testDebugNullArrayArg()","org.apache.log4j.TestLogMF.testDebugNullArrayArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","500","5","505","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17680","void testDebugPercent()","org.apache.log4j.TestLogMF.testDebugPercent()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","507","5","514","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","7","8","4","0","7","8","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17681","void testDebugFullPrecisionAndPercent()","org.apache.log4j.TestLogMF.testDebugFullPrecisionAndPercent()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","516","5","523","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","7","8","4","0","7","8","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17682","void testDebugQuoted()","org.apache.log4j.TestLogMF.testDebugQuoted()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","525","5","529","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","5","5","3","0","5","5","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17683","void testInfoNullPattern()","org.apache.log4j.TestLogMF.testInfoNullPattern()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","534","5","538","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17686","void testInfoNoArg()","org.apache.log4j.TestLogMF.testInfoNoArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","543","5","547","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17688","void testInfoBadPattern()","org.apache.log4j.TestLogMF.testInfoBadPattern()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","552","5","556","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17690","void testInfoMissingArg()","org.apache.log4j.TestLogMF.testInfoMissingArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","561","5","565","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17693","void testInfoString()","org.apache.log4j.TestLogMF.testInfoString()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","570","5","574","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17696","void testInfoNull()","org.apache.log4j.TestLogMF.testInfoNull()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","579","5","583","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17698","void testInfoInt()","org.apache.log4j.TestLogMF.testInfoInt()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","588","5","593","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17701","void testInfoByte()","org.apache.log4j.TestLogMF.testInfoByte()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","598","5","603","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17704","void testInfoShort()","org.apache.log4j.TestLogMF.testInfoShort()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","608","5","613","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17707","void testInfoLong()","org.apache.log4j.TestLogMF.testInfoLong()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","618","5","623","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17710","void testInfoChar()","org.apache.log4j.TestLogMF.testInfoChar()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","628","5","633","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17713","void testInfoBoolean()","org.apache.log4j.TestLogMF.testInfoBoolean()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","638","5","643","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17716","void testInfoFloat()","org.apache.log4j.TestLogMF.testInfoFloat()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","648","5","655","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.3","3","3","0.3","3","7","8","4","0","7","8","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17719","void testInfoDouble()","org.apache.log4j.TestLogMF.testInfoDouble()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","660","5","667","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.3","3","3","0.3","3","7","8","4","0","7","8","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17721","void testInfoTwoArg()","org.apache.log4j.TestLogMF.testInfoTwoArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","672","5","676","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17724","void testInfoThreeArg()","org.apache.log4j.TestLogMF.testInfoThreeArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","681","5","685","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17727","void testInfoFourArg()","org.apache.log4j.TestLogMF.testInfoFourArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","690","5","694","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17730","void testInfoArrayArg()","org.apache.log4j.TestLogMF.testInfoArrayArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","699","5","704","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.333333","3","3","0.333333","3","6","6","4","0","6","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17732","void testWarnNullPattern()","org.apache.log4j.TestLogMF.testWarnNullPattern()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","709","5","713","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17735","void testWarnNoArg()","org.apache.log4j.TestLogMF.testWarnNoArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","718","5","722","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17737","void testWarnBadPattern()","org.apache.log4j.TestLogMF.testWarnBadPattern()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","727","5","731","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17739","void testWarnMissingArg()","org.apache.log4j.TestLogMF.testWarnMissingArg()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","736","5","740","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17742","void testWarnString()","org.apache.log4j.TestLogMF.testWarnString()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","745","5","749","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17745","void testWarnNull()","org.apache.log4j.TestLogMF.testWarnNull()V","L16377","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\TestLogMF.java","754","5","758","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.375","3","3","0.375","3","5","5","3","0","5","5","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
