"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L14096","IntegerPatternConverter","org.apache.log4j.pattern.IntegerPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\IntegerPatternConverter.java","28","1","64","2","0","0","0","0","0","0","0","0","2","1","1","5","1","1","0","1","4","1","0.5","19","19","3","0","0.5","19","1","1","0","0","1","19","37","3","2","1","0","3","0","2","0","6","6","0","4","0","19","37","3","2","1","0","3","0","2","0","6","6","0","4","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14110","LevelPatternConverter","org.apache.log4j.pattern.LevelPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\LevelPatternConverter.java","29","1","98","2","0","0","0","0","0","0","0","0","2","2","2","11","3","1","0","4","8","1","0.403226","25","25","4","0","0.403226","25","2","2","0","0","1","37","70","4","3","2","1","4","0","3","0","10","14","0","7","0","37","70","4","3","2","1","4","0","3","0","10","14","0","7","0","0","0","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14127","LineLocationPatternConverter","org.apache.log4j.pattern.LineLocationPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\LineLocationPatternConverter.java","29","1","64","2","0","0","0","0","0","0","0","0","2","1","1","4","3","1","0","3","6","1","0.513514","19","19","3","0","0.513514","19","2","2","0","0","1","18","36","3","2","1","0","3","0","2","0","9","5","0","6","0","18","36","3","2","1","0","3","0","2","0","9","5","0","6","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14138","LineSeparatorPatternConverter","org.apache.log4j.pattern.LineSeparatorPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\LineSeparatorPatternConverter.java","29","1","73","2","0","0","0","0","0","0","0","0","2","0","0","4","3","1","0","1","5","1","0.555556","25","25","4","0","0.555556","25","2","2","0","0","1","20","45","4","2","2","0","4","0","3","0","10","5","0","7","0","20","45","4","2","2","0","4","0","3","0","10","5","0","7","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13808","LiteralPatternConverter","org.apache.log4j.pattern.LiteralPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\LiteralPatternConverter.java","29","1","57","2","0","0","0","0","0","0","0","0","1","0","0","3","2","2","3","1","4","1","0.59375","19","19","4","0","0.59375","19","2","2","0","0","1","13","29","3","2","1","0","3","0","3","0","9","4","0","7","0","13","29","3","2","1","0","3","0","3","0","9","4","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5786","LogEvent","org.apache.log4j.pattern.LogEvent","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\LogEvent.java","55","1","600","2","0.483982","9","24","9","0.272894","0.458824","149","117","1","3","3","53","13","1","1","14","40","0.913043","0.482828","239","215","21","2","0.482828","239","0","0","0","0","0","256","546","20","17","20","17","26","4","22","1","26","124","4","22","1","256","546","20","17","20","17","26","4","22","1","26","124","4","22","1","0","0","88","4","15","0","0","0","5","0","62","0","0","0","0","5","0","1","0","2","11","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","14","2","0","2","0","0"
"L14321","LoggerPatternConverter","org.apache.log4j.pattern.LoggerPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\LoggerPatternConverter.java","29","1","66","2","0","0","0","0","0","0","0","0","2","1","1","5","2","1","0","3","6","1","0.525","21","21","3","0","0.525","21","3","3","0","0","1","19","38","4","2","1","0","3","0","2","0","11","7","0","6","0","19","38","4","2","1","0","3","0","2","0","11","7","0","6","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13784","LoggingEventPatternConverter","org.apache.log4j.pattern.LoggingEventPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\LoggingEventPatternConverter.java","30","1","70","2","0","0","0","0","0","0","0","0","2","1","1","5","2","18","20","1","5","1","0.644444","29","29","4","0","0.644444","29","1","1","17","19","1","16","41","2","2","0","0","4","0","3","0","7","4","0","5","0","16","41","2","2","0","0","4","0","3","0","7","4","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14345","MessagePatternConverter","org.apache.log4j.pattern.MessagePatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\MessagePatternConverter.java","28","1","58","2","0","0","0","0","0","0","0","0","2","0","0","3","2","1","0","2","5","1","0.575758","19","19","3","0","0.575758","19","2","2","0","0","1","14","31","3","2","1","0","3","0","2","0","9","3","0","6","0","14","31","3","2","1","0","3","0","2","0","9","3","0","6","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14357","MethodLocationPatternConverter","org.apache.log4j.pattern.MethodLocationPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\MethodLocationPatternConverter.java","29","1","64","2","0","0","0","0","0","0","0","0","2","1","1","4","3","1","0","3","6","1","0.513514","19","19","3","0","0.513514","19","2","2","0","0","1","18","36","3","2","1","0","3","0","2","0","9","5","0","6","0","18","36","3","2","1","0","3","0","2","0","9","5","0","6","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14369","NameAbbreviator","org.apache.log4j.pattern.NameAbbreviator","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\NameAbbreviator.java","28","1","350","2","0","0","0","0","0","0","0","0","0","4","4","20","4","6","12","4","7","1","0.358491","38","30","4","0","0.450355","127","0","0","4","4","0","68","144","1","2","1","2","3","0","3","0","3","41","0","3","0","155","323","6","10","6","2","13","0","13","0","21","83","0","21","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","3","2","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13931","NamePatternConverter","org.apache.log4j.pattern.NamePatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\NamePatternConverter.java","29","1","61","2","0","0","0","0","0","0","0","0","1","1","1","4","2","2","4","4","6","1","0.578947","22","22","1","0","0.578947","22","2","2","2","2","1","16","33","3","2","1","0","2","0","0","0","9","5","0","5","0","16","33","3","2","1","0","2","0","0","0","9","5","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14476","NDCPatternConverter","org.apache.log4j.pattern.NDCPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\NDCPatternConverter.java","28","1","58","2","0","0","0","0","0","0","0","0","2","0","0","3","2","1","0","2","5","1","0.575758","19","19","3","0","0.575758","19","2","2","0","0","1","14","31","3","2","1","0","3","0","2","0","9","3","0","6","0","14","31","3","2","1","0","3","0","2","0","9","3","0","6","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14029","PatternConverter","org.apache.log4j.pattern.PatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\PatternConverter.java","36","1","87","2","0","0","0","0","0","0","0","0","0","0","0","4","0","6","3","0","4","1","0.758065","47","47","4","0","0.758065","47","0","0","2","21","0","15","52","2","2","2","2","4","0","3","0","4","4","0","3","0","15","52","2","2","2","2","4","0","3","0","4","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14509","PatternParser","org.apache.log4j.pattern.PatternParser","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\PatternParser.java","48","1","683","2","0","0","0","0","0","0","0","0","1","5","5","53","23","2","4","11","19","1","0.271523","123","107","4","0","0.312384","169","0","0","0","0","0","330","538","8","2","8","2","8","0","3","0","8","153","0","3","0","372","636","9","2","9","2","21","0","16","0","21","166","0","16","0","0","1","18","4","12","0","0","0","0","0","0","0","1","0","4","0","0","1","0","5","4","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","8","3","1","0","0","0"
"L14536","PropertiesPatternConverter","org.apache.log4j.pattern.PropertiesPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\PropertiesPatternConverter.java","37","1","104","2","0","0","0","0","0","0","0","0","1","4","4","12","4","1","0","4","7","1","0.394366","28","25","3","0","0.394366","28","2","2","0","0","1","43","68","3","2","1","0","3","0","2","0","9","20","0","6","0","43","68","3","2","1","0","3","0","2","0","9","20","0","6","0","0","0","4","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L14530","RelativeTimePatternConverter","org.apache.log4j.pattern.RelativeTimePatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\RelativeTimePatternConverter.java","29","1","106","2","0","0","0","0","0","0","0","0","2","1","1","4","3","1","0","4","7","1","0.512821","20","20","4","0","0.540541","40","2","2","0","0","1","19","41","3","2","1","0","3","0","3","0","9","7","0","7","0","34","78","5","2","3","0","5","0","5","0","11","13","0","9","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14539","SequenceNumberPatternConverter","org.apache.log4j.pattern.SequenceNumberPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\SequenceNumberPatternConverter.java","28","1","59","2","0","0","0","0","0","0","0","0","2","0","0","3","2","1","0","1","4","1","0.558824","19","19","3","0","0.558824","19","2","2","0","0","1","15","32","3","2","1","0","3","0","2","0","9","3","0","6","0","15","32","3","2","1","0","3","0","2","0","9","3","0","6","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14533","ThreadPatternConverter","org.apache.log4j.pattern.ThreadPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\ThreadPatternConverter.java","28","1","58","2","0","0","0","0","0","0","0","0","2","0","0","3","2","1","0","2","5","1","0.575758","19","19","3","0","0.575758","19","2","2","0","0","1","14","31","3","2","1","0","3","0","2","0","9","3","0","6","0","14","31","3","2","1","0","3","0","2","0","9","3","0","6","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14542","ThrowableInformationPatternConverter","org.apache.log4j.pattern.ThrowableInformationPatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\pattern\ThrowableInformationPatternConverter.java","35","1","108","2","0","0","0","0","0","0","0","0","2","4","3","14","3","1","0","3","7","1","0.407895","31","31","4","0","0.407895","31","2","2","0","0","1","45","74","3","2","1","0","4","0","3","0","10","24","0","7","0","45","74","3","2","1","0","4","0","3","0","10","24","0","7","0","0","1","5","0","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14737","CachedDateFormatTest","org.apache.log4j.pattern.CachedDateFormatTest","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\pattern\CachedDateFormatTest.java","37","1","393","2","0.164286","1","2","2","0.0952381","0.126697","34","28","12","0","0","19","1","1","0","4","23","0.842105","0.291667","91","57","16","3","0.291667","91","0","0","0","0","0","221","357","2","0","2","0","19","0","18","0","19","174","0","18","0","221","357","2","0","2","0","19","0","18","0","19","174","0","18","0","0","0","32","6","64","0","0","0","0","0","17","0","1","0","0","0","0","0","0","12","13","0","0","0","0","0","0","0","0","52","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L14796","FormattingInfoTest","org.apache.log4j.pattern.FormattingInfoTest","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\pattern\FormattingInfoTest.java","29","1","93","2","0","0","0","0","0","0","0","0","5","0","0","6","1","1","0","6","12","1","0.430769","28","28","7","0","0.430769","28","0","0","0","0","0","37","65","0","0","0","0","6","0","6","0","6","23","0","6","0","37","65","0","0","0","0","6","0","6","0","6","23","0","6","0","0","0","1","0","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14811","NameAbbreviatorTest","org.apache.log4j.pattern.NameAbbreviatorTest","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\pattern\NameAbbreviatorTest.java","27","1","336","2","0.930007","14","75","75","0.716129","0.873874","222","194","10","0","0","11","1","1","0","3","14","1","0.189781","52","52","12","0","0.189781","52","0","0","0","0","0","222","310","0","0","0","0","11","0","11","0","11","198","0","11","0","222","310","0","0","0","0","11","0","11","0","11","198","0","11","0","0","0","74","5","70","0","0","0","0","0","57","0","1","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0"
"L14835","Num343PatternConverter","org.apache.log4j.pattern.Num343PatternConverter","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\pattern\Num343PatternConverter.java","23","1","38","2","0","0","0","0","0","0","0","0","2","0","0","3","3","1","0","1","4","0","0","0","0","0","3","0","0","2","2","0","0","1","12","16","3","2","1","0","3","0","2","0","9","3","0","6","0","12","16","3","2","1","0","3","0","2","0","9","3","0","6","0","0","0","10","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14846","PatternParserTest","org.apache.log4j.pattern.PatternParserTest","L13744","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\pattern\PatternParserTest.java","44","1","171","2","0","0","0","0","0","0","0","0","2","1","1","17","9","1","0","9","24","0.214286","0.122807","14","14","3","11","0.122807","14","0","0","0","0","0","100","128","2","0","2","0","15","0","13","0","15","58","0","13","0","100","128","2","0","2","0","15","0","13","0","15","58","0","13","0","0","0","30","13","18","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","29","0","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","12","0","0"
"L15134","MapRewritePolicy","org.apache.log4j.rewrite.MapRewritePolicy","L15125","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\rewrite\MapRewritePolicy.java","41","1","85","2","0.335484","1","2","1","0.244444","0.323529","11","11","1","3","3","6","3","0","0","13","14","1","0.403509","23","18","2","0","0.403509","23","1","1","0","0","1","34","45","0","0","0","0","1","0","1","0","1","14","0","1","0","34","45","0","0","0","0","1","0","1","0","1","14","0","1","0","0","0","14","0","0","0","0","0","0","0","11","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
